openTime,open,high,low,close,volume,closeTime,QuoteAssetVolume,NumberOfTrades,BaseTBAV,QuoteTBAV,Ignore
1606435140000,17141.8,17157.44,17135.34,17149.47,41.870486,1606435199999,718051.03406889,993,25.238417,432782.72530233,0
1606435200000,17149.47,17174.76,17149.11,17151.49,64.90360799999999,1606435259999,1113803.50491798,1875,37.958544,651440.5324283001,0
1606435260000,17153.14,17180.73,17147.43,17168.51,58.868422,1606435319999,1010317.2620312,1374,29.786915000000004,511405.12865751,0
1606435320000,17168.51,17170.78,17121.0,17127.96,75.68043,1606435379999,1297808.76153355,1399,18.848957,323270.07029999,0
1606435380000,17127.95,17134.09,17081.87,17082.17,65.90880899999999,1606435439999,1127771.50990426,1221,20.446726,349864.67638845,0
1606435440000,17081.86,17126.92,17066.96,17120.42,76.423648,1606435499999,1307088.76123655,1472,37.795954,646321.38645426,0
1606435500000,17120.42,17139.71,17093.54,17119.85,49.181317,1606435559999,841867.33793213,1064,17.769455999999995,304223.38258886,0
1606435560000,17119.85,17119.87,17072.65,17080.61,39.409815,1606435619999,673840.76407784,1149,9.275125,158553.9730443,0
1606435620000,17080.62,17117.57,17075.81,17095.01,35.589172,1606435679999,608571.36722544,978,18.135938,310042.31094348,0
1606435680000,17095.01,17100.91,17080.0,17081.55,38.166304,1606435739999,652201.47635315,1110,14.167645000000002,242102.58461102,0
1606435740000,17081.55,17126.04,17080.0,17119.51,35.296306,1606435799999,603639.53554923,1130,13.298321,227413.93855703,0
1606435800000,17119.5,17123.0,17095.51,17107.94,30.842932,1606435859999,527692.80516768,1020,12.929421,221223.45108618,0
1606435860000,17107.95,17117.46,17075.0,17083.89,73.263005,1606435919999,1252313.55334155,1032,23.703929,405266.58596464,0
1606435920000,17083.89,17083.9,17059.16,17072.29,42.969579,1606435979999,733475.12125605,1005,13.193226,225214.97667658,0
1606435980000,17072.3,17084.0,17062.27,17066.15,32.949562,1606436039999,562594.0790129,892,14.652716,250214.62745754,0
1606436040000,17066.44,17081.82,17050.24,17061.98,42.071907,1606436099999,717901.13683041,1013,23.247707,396713.31803983,0
1606436100000,17061.98,17081.74,17055.02,17079.16,46.372561,1606436159999,791306.52099719,853,25.165402,429401.50384462,0
1606436160000,17079.51,17082.05,17041.18,17045.18,41.469293,1606436219999,707417.59871708,794,13.682785,233445.6668478,0
1606436220000,17045.19,17046.29,17022.93,17027.01,61.40852099999999,1606436279999,1045914.55396763,1125,21.807031,371440.26438409,0
1606436280000,17027.17,17043.99,17012.56,17020.21,66.043992,1606436339999,1124421.17416459,1143,21.753625,370432.66723699,0
1606436340000,17020.2,17036.19,17017.47,17028.03,44.431092,1606436399999,756544.06236767,721,21.301123,362702.85499072,0
1606436400000,17028.02,17043.71,17024.87,17043.71,29.149765,1606436459999,496485.88841388,533,19.590306,333678.42578448,0
1606436460000,17044.12,17044.69,17029.43,17039.16,20.709818,1606436519999,352812.56137141,429,9.573042999999998,163101.59379121,0
1606436520000,17039.15,17039.16,17023.74,17032.0,26.954496,1606436579999,459086.73652332,516,7.164814,122021.41889495,0
1606436580000,17032.0,17042.0,17022.99,17042.0,16.907142,1606436639999,287925.63551265,534,11.012427,187545.86597604,0
1606436640000,17042.0,17060.99,17039.18,17060.36,35.17521,1606436699999,599796.85859578,822,25.107582,428124.78722255,0
1606436700000,17060.36,17092.19,17060.36,17089.39,37.400825,1606436759999,638854.21397815,972,24.526447,418954.08453864,0
1606436760000,17089.39,17093.49,17071.23,17072.63,19.088021,1606436819999,326149.10686393,622,9.301887,158947.92472241,0
1606436820000,17072.63,17093.53,17070.5,17091.83,24.548686,1606436879999,419494.16140519,510,15.66366,267669.15452969,0
1606436880000,17091.83,17115.24,17091.83,17109.91,42.340818,1606436939999,724230.15949401,1002,21.603959,369475.55529516,0
1606436940000,17109.91,17125.2,17108.73,17125.2,27.125093,1606436999999,464295.59240786,838,14.277581,244395.20868045,0
1606437000000,17125.2,17145.06,17121.51,17142.2,55.019254,1606437059999,942798.08306679,1153,35.093726000000004,601359.62988196,0
1606437060000,17142.2,17152.74,17141.35,17145.41,49.13148,1606437119999,842455.62131443,1117,38.057061,652566.33951759,0
1606437120000,17145.41,17160.24,17144.01,17144.93,33.043386,1606437179999,566815.49906345,821,21.621622,370895.174892,0
1606437180000,17144.93,17185.6,17144.92,17184.75,49.559244,1606437239999,850637.23816422,1356,33.636762,577379.32001271,0
1606437240000,17184.91,17218.6,17172.0,17213.28,122.654803,1606437299999,2109005.71756728,2201,76.667564,1318384.65254708,0
1606437300000,17213.29,17213.29,17183.96,17199.86,98.765242,1606437359999,1698471.80823184,1353,65.203586,1121362.53113389,0
1606437360000,17199.87,17264.26,17196.27,17238.15,111.843513,1606437419999,1928006.33753221,2431,75.47146500000002,1300989.03339348,0
1606437420000,17238.15,17238.16,17219.75,17237.99,57.476824,1606437479999,990346.49106632,1162,36.792715,633964.70852974,0
1606437480000,17237.84,17250.0,17220.5,17227.58,87.245577,1606437539999,1503927.6294854,1184,63.704921,1098161.39226598,0
1606437540000,17227.19,17248.4,17225.21,17246.97,27.35257600000001,1606437599999,471417.8323373,862,16.683226,287509.49884433,0
1606437600000,17246.98,17278.62,17239.2,17258.4,99.544049,1606437659999,1718001.35434161,1605,68.001351,1173674.21338217,0
1606437660000,17258.4,17277.99,17255.14,17270.53,63.805185,1606437719999,1102002.69945773,1235,38.144686,658826.40361685,0
1606437720000,17270.53,17277.84,17238.4,17240.49,40.159092,1606437779999,693121.45694713,1128,25.30521400000001,436783.92287126,0
1606437780000,17240.49,17272.79,17224.65,17268.73,63.81911700000001,1606437839999,1101167.71423344,1611,21.77171400000001,375643.18158788,0
1606437840000,17268.73,17285.76,17261.96,17277.22,111.162334,1606437899999,1920160.09202681,1435,32.768072,566043.20863356,0
1606437900000,17276.35,17277.47,17240.0,17253.92,50.993681,1606437959999,879896.16563259,1214,19.424888,335179.12077766,0
1606437960000,17253.92,17284.91,17251.58,17283.14,47.18490300000001,1606438019999,814765.11620758,1254,25.103259,433499.81725987,0
1606438020000,17283.15,17285.82,17253.52,17264.27,51.041785,1606438079999,881450.20942211,1219,29.12206,502953.77030122,0
1606438080000,17264.28,17283.9,17259.64,17268.56,49.343306,1606438139999,852238.26357077,1072,34.532296,596429.8431393,0
1606438140000,17268.57,17303.58,17268.57,17299.15,154.77262,1606438199999,2676843.82682214,1860,117.596295,2034129.02976732,0
1606438200000,17299.14,17325.0,17283.51,17325.0,107.899395,1606438259999,1867543.28776334,1890,67.444632,1167466.62399485,0
