openTime,open,high,low,close,volume,closeTime,QuoteAssetVolume,NumberOfTrades,BaseTBAV,QuoteTBAV,Ignore
1606379520000,0.12405,0.12446,0.12349,0.12378,2868954.3,1606379579999,355261.638815,658,1242124.4,153904.58425,0
1606379580000,0.12395,0.12589,0.12364,0.12589,4014541.4,1606379639999,500445.981762,887,3116266.3,388571.017692,0
1606379640000,0.12589,0.12733,0.12578,0.12728,2338490.1,1606379699999,296420.77031500003,722,1364987.7,173019.188028,0
1606379700000,0.12733,0.12887,0.1271,0.12830999999999998,3487180.1,1606379759999,445882.60550600005,739,2313368.6,295468.869792,0
1606379760000,0.1283,0.12877,0.12744,0.12772,1525500.7,1606379819999,195434.437793,593,577693.8,74025.157823,0
1606379820000,0.12772,0.12784,0.12611,0.12617,1383390.0,1606379879999,175806.169427,412,460142.7,58475.55864500001,0
1606379880000,0.12616,0.12775,0.12611,0.12728,1480951.9,1606379939999,188136.437424,532,726404.5,92198.581429,0
1606379940000,0.12725,0.12725,0.12593,0.12611,1959077.7,1606379999999,247959.471225,583,715363.1,90480.61868,0
1606380000000,0.1261,0.12684,0.12580999999999998,0.12683,1312325.3,1606380059999,165936.741791,531,751302.8,95042.07955,0
1606380060000,0.12671,0.12837,0.12659,0.12796,1781278.3,1606380119999,226834.540204,604,1224193.9,155990.945197,0
1606380120000,0.12800999999999998,0.13087,0.12796,0.13041,4441034.6,1606380179999,576493.16914,884,2728874.6,354294.183815,0
1606380180000,0.13037,0.1306,0.1289,0.12932000000000002,1311617.1,1606380239999,169998.634249,545,731018.4,94753.653518,0
1606380240000,0.12930999999999998,0.12953,0.12771,0.12808,1374280.0,1606380299999,176684.113943,543,530787.4,68284.537649,0
1606380300000,0.12807000000000002,0.12827,0.12711,0.12744,1310362.0,1606380359999,167291.743588,529,667973.5,85320.42595599999,0
1606380360000,0.12749000000000002,0.12884,0.12708,0.12719,1684937.0,1606380419999,215767.954772,491,864784.1,110802.217045,0
1606380420000,0.12719,0.12764,0.12617,0.12632000000000002,779740.5,1606380479999,99027.162944,397,339331.8,43151.662306,0
1606380480000,0.12619,0.12774000000000002,0.12571,0.12677,1808213.6,1606380539999,229423.727848,519,978749.3,124079.956435,0
1606380540000,0.12673,0.12755999999999998,0.12621,0.12621,1120883.1,1606380599999,142302.54901,422,393310.8,49955.308767,0
1606380600000,0.1262,0.12639,0.12505,0.12528,1082403.8,1606380659999,135905.5865,433,473371.2,59451.124105,0
1606380660000,0.12523,0.12547,0.1234,0.12475,3764914.1,1606380719999,468744.216026,788,1822399.1,226653.670348,0
1606380720000,0.12496,0.12729,0.1245,0.12661,1965534.4,1606380779999,247119.554628,546,1215083.6,152946.445178,0
1606380780000,0.12675,0.12747,0.1265,0.1266,1128339.0,1606380839999,143336.554225,386,396406.2,50365.813617,0
1606380840000,0.12653,0.12709,0.12555999999999998,0.12699000000000002,1844638.3,1606380899999,233061.984547,538,1211425.0,153155.47118599998,0
1606380900000,0.12695,0.1283,0.12636,0.12805,2321369.8,1606380959999,295318.619765,559,1216725.1,155042.650259,0
1606380960000,0.12805999999999998,0.1299,0.12794,0.12965,2602773.9,1606381019999,336028.002431,712,1146818.7,148075.608332,0
1606381020000,0.12959,0.13071,0.12868,0.13039,1510224.2,1606381079999,195911.381032,594,835809.9,108445.938331,0
1606381080000,0.13039,0.13059,0.12862,0.12913,2165499.7,1606381139999,280566.18460700003,590,1187480.3,153943.220605,0
1606381140000,0.12902,0.12949000000000002,0.12846,0.12871,887541.2,1606381199999,114421.081899,425,564486.3,72781.416109,0
1606381200000,0.12877,0.12933,0.12824000000000002,0.12922,1178167.4,1606381259999,151859.215406,440,722892.4,93158.010562,0
1606381260000,0.12921,0.13098,0.12921,0.13013,3043105.8,1606381319999,396512.139623,652,1825695.8,237824.242201,0
1606381320000,0.13032,0.1315,0.12986,0.1315,1311381.4,1606381379999,171400.46241500002,474,773046.7,101135.403148,0
1606381380000,0.1315,0.13212000000000002,0.1313,0.13212000000000002,1483404.2,1606381439999,195483.827665,488,683634.0,90089.877166,0
1606381440000,0.13210999999999998,0.13275,0.13138,0.13195,1610988.1,1606381499999,212805.143251,519,604539.5,79878.874497,0
1606381500000,0.13196,0.13234,0.13038,0.13075,2156516.2,1606381559999,283169.136485,632,972102.9,127797.167163,0
1606381560000,0.13072,0.13203,0.13,0.13137,1747049.0,1606381619999,228796.828909,537,885238.9,116072.24719,0
1606381620000,0.13123,0.13214,0.13089,0.13105,1285993.6,1606381679999,169137.471349,445,580140.4,76348.98169,0
1606381680000,0.13119,0.13172,0.13087,0.13159,700059.2,1606381739999,91847.984121,304,364767.6,47876.32009,0
1606381740000,0.13162,0.13271,0.13155999999999998,0.13271,1368923.1,1606381799999,180933.54383,412,750745.3,99262.484106,0
1606381800000,0.1327,0.13348,0.1324,0.13305,1562832.6,1606381859999,207751.194531,539,839670.1,111658.994045,0
1606381860000,0.13307,0.13314,0.13165,0.13165,1567764.1,1606381919999,207667.304264,480,621467.3,82351.021305,0
1606381920000,0.13164,0.13252,0.13119,0.13217,1487280.4,1606381979999,196236.216616,491,886265.4,117000.868602,0
1606381980000,0.13212000000000002,0.13217,0.1311,0.13159,1242810.1,1606382039999,163607.20471,357,559480.6,73642.144773,0
1606382040000,0.13157,0.13253,0.13149,0.132,1055471.6,1606382099999,139252.924777,348,734547.6,96900.169493,0
1606382100000,0.13203,0.13262000000000002,0.132,0.13210999999999998,757574.9,1606382159999,100220.709794,291,398326.1,52713.166137,0
1606382160000,0.13214,0.13248,0.13127,0.13137,1019370.3,1606382219999,134479.578465,391,312418.9,41286.671085,0
1606382220000,0.13137,0.13138,0.12992,0.13057,1556249.0,1606382279999,203572.843865,609,773778.8,101217.789523,0
1606382280000,0.13061,0.13125,0.1301,0.13115,1015748.2,1606382339999,132754.439708,363,746135.3,97526.868085,0
1606382340000,0.13124,0.13224,0.1312,0.1317,603838.0,1606382399999,79539.843186,273,315824.5,41591.287658,0
